image_identifier,question,number_conditions_correct,number_unique_prediction_sets,original_only_correct,raw_crops_only_correct,rectified_crops_only_correct,original_raw_no_annotation_correct,original_rectified_no_annotation_correct,raw_crop_multiview_correct,full_multiview_correct
IMG_3677.JPG,Where is Room 309?,7,1,True,True,True,True,True,True,True
IMG_3677.JPG,Where is Room 319?,7,1,True,True,True,True,True,True,True
IMG_3678.JPG,Where is Room 309?,7,1,True,True,True,True,True,True,True
IMG_3678.JPG,Where is Room 319?,7,1,True,True,True,True,True,True,True
IMG_3679.JPG,Where is Room 301?,7,1,True,True,True,True,True,True,True
IMG_3679.JPG,Where is Room 308?,7,1,True,True,True,True,True,True,True
IMG_3679.JPG,Where is Room 330?,7,1,True,True,True,True,True,True,True
IMG_3679.JPG,Where is Room 336?,7,1,True,True,True,True,True,True,True
IMG_3680.JPG,Where is Room 301?,7,1,True,True,True,True,True,True,True
IMG_3680.JPG,Where is Room 308?,6,2,True,True,False,True,True,True,True
IMG_3681.JPG,Where is Room 330?,7,1,True,True,True,True,True,True,True
IMG_3681.JPG,Where is Room 336?,7,1,True,True,True,True,True,True,True
IMG_3683.JPG,Where is Room 301?,7,1,True,True,True,True,True,True,True
IMG_3683.JPG,Where is Room 308?,7,1,True,True,True,True,True,True,True
IMG_3684.JPG,Where is the Exit?,7,1,True,True,True,True,True,True,True
IMG_3684.JPG,Where is the West Stair Tower and Campus?,7,1,True,True,True,True,True,True,True
IMG_3685.JPG,Where is the Exit?,7,1,True,True,True,True,True,True,True
IMG_3685.JPG,Where is the West Stair Tower and Campus?,7,1,True,True,True,True,True,True,True
IMG_3686.JPG,Where is the Exit?,7,1,True,True,True,True,True,True,True
IMG_3686.JPG,Where is the West Stair Tower and Campus?,7,1,True,True,True,True,True,True,True
IMG_3687.JPG,Where is Customer Service?,7,1,True,True,True,True,True,True,True
IMG_3687.JPG,Where is Financial Aid?,7,1,True,True,True,True,True,True,True
IMG_3687.JPG,Where is Suite 2232?,7,1,True,True,True,True,True,True,True
IMG_3687.JPG,Where is Suite 2600?,7,1,True,True,True,True,True,True,True
IMG_3687.JPG,Where is the Archer Center for Student Leadership Development?,7,1,True,True,True,True,True,True,True
IMG_3687.JPG,Where is the Bursar?,7,1,True,True,True,True,True,True,True
IMG_3687.JPG,Where is the Registrar?,7,1,True,True,True,True,True,True,True
IMG_3688.JPG,Where is Customer Service?,7,1,True,True,True,True,True,True,True
IMG_3688.JPG,Where is Financial Aid?,7,1,True,True,True,True,True,True,True
IMG_3688.JPG,Where is Suite 2232?,7,1,True,True,True,True,True,True,True
IMG_3688.JPG,Where is Suite 2600?,7,1,True,True,True,True,True,True,True
IMG_3688.JPG,Where is the Archer Center for Student Leadership Development?,7,1,True,True,True,True,True,True,True
IMG_3688.JPG,Where is the Bursar?,7,1,True,True,True,True,True,True,True
IMG_3688.JPG,Where is the Registrar?,7,1,True,True,True,True,True,True,True
IMG_3689.JPG,Where is Customer Service?,7,1,True,True,True,True,True,True,True
IMG_3689.JPG,Where is Financial Aid?,7,1,True,True,True,True,True,True,True
IMG_3689.JPG,Where is Suite 2232?,7,1,True,True,True,True,True,True,True
IMG_3689.JPG,Where is Suite 2600?,7,1,True,True,True,True,True,True,True
IMG_3689.JPG,Where is the Archer Center for Student Leadership Development?,7,1,True,True,True,True,True,True,True
IMG_3689.JPG,Where is the Bursar?,7,1,True,True,True,True,True,True,True
IMG_3689.JPG,Where is the Registrar?,7,1,True,True,True,True,True,True,True
IMG_3693.JPG,Where are the Restrooms?,7,1,True,True,True,True,True,True,True
IMG_3693.JPG,Where is the Women's Restroom?,7,1,True,True,True,True,True,True,True
IMG_3694.JPG,Where are the Restrooms?,7,1,True,True,True,True,True,True,True
IMG_3694.JPG,Where is the Women's Restroom?,7,1,True,True,True,True,True,True,True
IMG_3695.JPG,Where are the Restrooms?,7,1,True,True,True,True,True,True,True
IMG_3695.JPG,Where is the Women's Restroom?,7,1,True,True,True,True,True,True,True
IMG_3696.JPG,Where is Religious and Spiritual Life?,5,2,True,False,False,True,True,True,True
IMG_3696.JPG,Where is Student Success?,5,2,True,False,False,True,True,True,True
IMG_3696.JPG,Where is Suite 4100?,5,2,True,False,False,True,True,True,True
IMG_3696.JPG,Where is Suite 4200?,5,2,True,False,False,True,True,True,True
IMG_3696.JPG,Where is Suite 4600?,5,2,True,False,False,True,True,True,True
IMG_3696.JPG,Where is Suite 4629?,5,2,True,False,False,True,True,True,True
IMG_3696.JPG,Where is the Counseling Center?,5,2,True,False,False,True,True,True,True
IMG_3696.JPG,Where is the Dean of Students Office?,5,2,True,False,False,True,True,True,True
IMG_3697.JPG,Where is Religious and Spiritual Life?,7,1,True,True,True,True,True,True,True
IMG_3697.JPG,Where is Student Success?,7,1,True,True,True,True,True,True,True
IMG_3697.JPG,Where is Suite 4100?,7,1,True,True,True,True,True,True,True
IMG_3697.JPG,Where is Suite 4200?,7,1,True,True,True,True,True,True,True
IMG_3697.JPG,Where is Suite 4600?,7,1,True,True,True,True,True,True,True
IMG_3697.JPG,Where is Suite 4629?,7,1,True,True,True,True,True,True,True
IMG_3697.JPG,Where is the Counseling Center?,7,1,True,True,True,True,True,True,True
IMG_3697.JPG,Where is the Dean of Students Office?,7,1,True,True,True,True,True,True,True
IMG_3698.JPG,Where is Religious and Spiritual Life?,7,1,True,True,True,True,True,True,True
IMG_3698.JPG,Where is Student Success?,7,1,True,True,True,True,True,True,True
IMG_3698.JPG,Where is Suite 4100?,7,1,True,True,True,True,True,True,True
IMG_3698.JPG,Where is Suite 4200?,7,1,True,True,True,True,True,True,True
IMG_3698.JPG,Where is Suite 4600?,7,1,True,True,True,True,True,True,True
IMG_3698.JPG,Where is Suite 4629?,7,1,True,True,True,True,True,True,True
IMG_3698.JPG,Where is the Counseling Center?,7,1,True,True,True,True,True,True,True
IMG_3698.JPG,Where is the Dean of Students Office?,7,1,True,True,True,True,True,True,True
IMG_E3313.JPG,Where is 1st Floor?,7,1,True,True,True,True,True,True,True
IMG_E3313.JPG,Where is 2100 to 2317?,7,1,True,True,True,True,True,True,True
IMG_E3313.JPG,Where is 2400 to 2715?,7,1,True,True,True,True,True,True,True
IMG_E3313.JPG,Where is 3510 to 3713?,7,1,True,True,True,True,True,True,True
IMG_E3313.JPG,Where is Elevator?,7,1,True,True,True,True,True,True,True
IMG_E3313.JPG,Where is Restrooms?,7,1,True,True,True,True,True,True,True
IMG_E3313.JPG,Where is Russell Sage Laboratory 2nd Floor?,7,1,True,True,True,True,True,True,True
